,Id,Prediction
5375,5375,6482605.060338618
5376,5376,5653021.458754518
5377,5377,6183127.628827801
5378,5378,6121471.833099776
5379,5379,5628166.258136158
5380,5380,6416333.42606435
5381,5381,6482605.060338618
5382,5382,6278290.727554689
5383,5383,6458833.592583662
5384,5384,6101379.294604998
5385,5385,6250264.642665321
5386,5386,6098935.3860159
5387,5387,5539341.447879796
5388,5388,6259659.762736339
5389,5389,6458833.592583662
5390,5390,5795215.793150228
5391,5391,5538614.993488315
5392,5392,5898478.627199024
5393,5393,6073664.826638176
5394,5394,5539079.8199615395
5395,5395,5559769.583806346
5396,5396,6220247.929037537
5397,5397,6458833.592583662
5398,5398,6176875.579966432
5399,5399,6137561.07165196
5400,5400,5823335.135927973
5401,5401,5539341.447879796
5402,5402,6458833.592583662
5403,5403,6362841.776121257
5404,5404,5699252.131370875
5405,5405,6640409.167216271
5406,5406,5723569.02263001
5407,5407,6458832.970965527
5408,5408,6332309.715835333
5409,5409,6458833.592583662
5410,5410,6424740.625602014
5411,5411,5898478.627199024
5412,5412,5993967.180987059
5413,5413,6458833.592583662
5414,5414,6092855.7661956865
5415,5415,6371277.554290788
5416,5416,5754114.667789008
5417,5417,6458833.592583662
5418,5418,5968590.163254016
5419,5419,6482605.060338618
5420,5420,5969476.166181694
5421,5421,6044999.699085066
5422,5422,5760087.471687446
5423,5423,6036960.016770372
5424,5424,6208245.594279044
5425,5425,5831995.580173556
5426,5426,6090398.720737105
5427,5427,5770504.09712192
5428,5428,6458833.592583662
5429,5429,5653536.946879488
5430,5430,6319637.037625512
5431,5431,6347506.09179909
5432,5432,5910219.49622143
5433,5433,6533171.105141007
5434,5434,6458833.592583662
5435,5435,6685774.902962981
5436,5436,6443974.705591014
5437,5437,6345632.947735493
5438,5438,6446767.204262131
5439,5439,6482605.060338618
5440,5440,6458833.592583662
5441,5441,5992460.195693753
5442,5442,6294746.585310595
5443,5443,6482605.060338618
5444,5444,6482605.060338618
5445,5445,6448541.734799885
5446,5446,6371277.554290788
5447,5447,6111345.274737278
5448,5448,6482605.060338618
5449,5449,6369903.3373649595
5450,5450,5967692.361925968
5451,5451,5931024.444859567
5452,5452,5559769.583806346
5453,5453,5749398.781967775
5454,5454,6353313.340750573
5455,5455,6349140.045052674
5456,5456,5559769.583806346
5457,5457,6279696.940011999
5458,5458,6322971.106857294
5459,5459,6482605.060338618
5460,5460,6354009.6292248815
5461,5461,6322297.702869376
5462,5462,6354001.595636312
5463,5463,6223468.954452568
5464,5464,6032306.054971359
5465,5465,6458833.592583662
5466,5466,6482605.060338618
5467,5467,6458833.592583662
5468,5468,6482605.060338618
5469,5469,5559769.583806346
5470,5470,6458833.592583662
5471,5471,6458833.592583662
5472,5472,5620194.752509884
5473,5473,6046010.542961329
5474,5474,5712874.549671965
5475,5475,5909000.350784991
5476,5476,5917287.673461108
5477,5477,5966469.563070188
5478,5478,5963011.875948476
5479,5479,6139157.3475946365
5480,5480,6482605.060338618
5481,5481,5782305.809891775
5482,5482,5787084.828275316
5483,5483,6482605.060338618
5484,5484,6458833.592583662
5485,5485,6202742.870390916
5486,5486,5739863.648117456
5487,5487,6250939.010781335
5488,5488,6482605.060338618
5489,5489,6482605.060338618
5490,5490,6482605.060338618
5491,5491,5913701.020080189
5492,5492,5816848.414399188
5493,5493,5967692.361925968
5494,5494,6169693.812324622
5495,5495,6482605.060338618
5496,5496,6206494.237507853
5497,5497,5951632.851845789
5498,5498,6482605.060338618
5499,5499,6347126.48124108
5500,5500,6482605.060338618
5501,5501,5559769.583806346
5502,5502,6482605.060338618
5503,5503,6579895.408905041
5504,5504,5539341.447879796
5505,5505,5946323.547873543
5506,5506,6446767.204262131
5507,5507,5744968.337782643
5508,5508,6027783.731180166
5510,5510,6370894.890536607
5511,5511,5937513.530998438
5512,5512,6425178.482472691
5513,5513,6371277.554290788
5514,5514,6458833.592583662
5515,5515,6228901.942859087
5516,5516,6424900.887153143
5517,5517,6482605.060338618
5518,5518,5766722.704374545
5519,5519,6484388.917727398
5520,5520,6411700.720284709
5521,5521,6482605.060338618
5522,5522,6482605.060338618
5523,5523,6458833.592583662
5524,5524,5765224.527235004
5525,5525,6236019.381679891
5526,5526,5940747.35712303
5527,5527,6213572.762017854
5528,5528,6569618.736130971
5529,5529,6383012.407968957
5530,5530,5835186.006077477
5531,5531,5805513.013765965
5532,5532,6520432.907572101
5533,5533,6458833.592583662
5534,5534,5719432.697310916
5535,5535,5785178.125545243
5536,5536,6564835.03940007
5537,5537,6414457.2026717635
5538,5538,6333959.214953811
5539,5539,6288375.712486773
5540,5540,6338454.927959511
5541,5541,6482605.060338618
5542,5542,6329972.757728256
5543,5543,6373250.813870807
5544,5544,6458833.592583662
5545,5545,6299656.482676661
5546,5546,6443080.916471952
5547,5547,6458833.592583662
5548,5548,6352548.427578748
5549,5549,5398944.992699525
5550,5550,6609838.380153539
5551,5551,6482605.060338618
5552,5552,6409678.721373936
5553,5553,6298432.864046266
5554,5554,6458833.592583662
5555,5555,6482605.060338618
5556,5556,6371277.554290788
5557,5557,5778233.395795321
5558,5558,6302489.331314562
5559,5559,6422627.554880951
5560,5560,6458833.592583662
5561,5561,5883472.406550943
5562,5562,6458833.592583662
5563,5563,6325041.463596882
5564,5564,6482613.698606199
5565,5565,6010887.042816927
5566,5566,6134254.251299348
5567,5567,6458833.592583662
5568,5568,6458833.592583662
5569,5569,6371039.552693456
5570,5570,6381644.068400659
5571,5571,6482605.060338618
5572,5572,6660771.632858684
5573,5573,6054125.724090523
5574,5574,5812667.859274519
5575,5575,6482605.060338618
5576,5576,6482605.060338618
5577,5577,6371277.554290788
5578,5578,6206822.436666484
5579,5579,6302489.331314562
5580,5580,6458833.592583662
5581,5581,6146914.563568046
5582,5582,6482605.060338618
5583,5583,6458833.592583662
5584,5584,6449998.79251121
5586,5586,5939328.543753617
5587,5587,5539341.447879796
5588,5588,6482605.060338618
5589,5589,6546848.766394734
5590,5590,6441415.265338603
5591,5591,5703497.6585487155
5592,5592,5946813.921512692
5593,5593,6083175.462240723
5594,5594,6458833.592583662
5595,5595,6455002.461939443
5596,5596,5559769.583806346
5597,5597,6117564.776639326
5598,5598,5819203.685394432
5599,5599,6550936.085676602
5600,5600,6373287.752656024
5601,5601,6458833.592583662
5602,5602,6279800.341685916
5603,5603,5732240.618158441
5604,5604,5615463.324501223
5605,5605,6448481.224630802
5606,5606,6200928.909644348
5607,5607,6180941.54015092
5608,5608,6139697.346599961
5609,5609,6167827.685509987
5610,5610,5539341.447879796
5611,5611,6449788.873074284
5612,5612,6482605.060338618
5613,5613,6360290.562962245
5614,5614,6566834.289208651
5615,5615,6458833.592583662
5616,5616,6347506.09179909
5617,5617,5761026.273193055
5618,5618,6086846.736502814
5619,5619,6458833.592583662
5620,5620,6347506.09179909
5621,5621,6040321.999224561
5622,5622,6112086.010117318
5623,5623,6458833.592583662
5624,5624,5757933.209124281
5625,5625,6563457.359135376
5626,5626,6347506.09179909
5627,5627,6158677.899165276
5628,5628,5547116.9165946655
5629,5629,6275979.346091078
5630,5630,6458833.592583662
5631,5631,6530084.7829392105
5632,5632,5508653.347986068
5633,5633,6482605.060338618
5634,5634,5559769.583806346
5635,5635,6203387.414374676
5636,5636,6482605.060338618
5637,5637,5945533.875419205
5638,5638,6458833.592583662
5639,5639,6482605.060338618
5640,5640,5539341.447879796
5641,5641,6347506.09179909
5642,5642,6137933.5152656045
5643,5643,6458833.592583662
5644,5644,6458833.592583662
5645,5645,6371277.554290788
5646,5646,6482605.060338618
5647,5647,6260311.61017978
5648,5648,6140974.792272383
5649,5649,5994835.283828046
5650,5650,5552136.183924257
5651,5651,6195059.022273226
5652,5652,5398944.992699525
5653,5653,6458833.592583662
5654,5654,6458833.592583662
5655,5655,6347506.09179909
5656,5656,6590435.76913388
5657,5657,6458833.592583662
5658,5658,6569781.2105865255
5659,5659,5767640.729846594
5660,5660,6347506.09179909
5661,5661,5756970.770469414
5662,5662,6036767.951866738
5663,5663,5661495.186296336
5664,5664,5839410.513520204
5665,5665,6347506.09179909
5666,5666,6298521.891437456
5667,5667,6446609.484197718
5668,5668,5722334.714349007
5669,5669,5559769.583806346
5670,5670,6248396.62534335
5671,5671,6435267.695325419
5672,5672,6338517.060591128
5673,5673,6458833.592583662
5674,5674,6482605.060338618
5675,5675,6458832.970965527
5676,5676,6482605.060338618
5677,5677,6020204.232058461
5678,5678,6659464.177539071
5679,5679,5931924.482976309
5680,5680,6458833.592583662
5681,5681,5539341.447879796
5683,5683,6482605.060338618
5684,5684,5728044.051736739
5685,5685,5766727.724219694
5686,5686,6462940.224289309
5687,5687,5835378.098115058
5688,5688,6113996.244511441
5689,5689,5988123.419115658
5690,5690,6162704.678219216
5691,5691,6373250.176383452
5692,5692,5750410.763867559
5693,5693,6287552.842754715
5694,5694,6062563.997284978
5696,5696,5719940.620102164
5697,5697,5953254.823865678
5698,5698,6027282.110664145
5699,5699,6482605.060338618
5700,5700,5812600.977328799
5701,5701,5819314.195580812
5702,5702,5979386.538832567
5703,5703,6344117.142184728
5704,5704,6458833.592583662
5705,5705,6140447.913956044
5706,5706,6458833.592583662
5707,5707,5893305.226930197
5708,5708,5614871.828919149
5709,5709,5739863.648117456
5710,5710,6482605.060338618
5711,5711,6321696.130071076
5712,5712,6380678.853770859
5713,5713,5559769.583806346
5714,5714,6435267.695325419
5715,5715,6215232.480936331
5716,5716,5582525.745172696
5717,5717,5684230.388989243
5718,5718,6458833.592583662
5719,5719,5969173.157660787
5720,5720,5803416.868804816
5721,5721,6458833.592583662
5722,5722,5318095.99323679
5723,5723,5909412.831238186
5724,5724,6110492.0291790245
5725,5725,6371277.554290788
5726,5726,5882847.511671216
5727,5727,6342869.700583154
5728,5728,5672136.186684892
5729,5729,6260881.968717783
5730,5730,5763317.906923292
5731,5731,6482605.060338618
5732,5732,6236234.308793362
5733,5733,5539341.447879796
5734,5734,6458833.592583662
5735,5735,6458833.592583662
5736,5736,6484393.029034855
5737,5737,5539341.447879796
5738,5738,6458833.592583662
5739,5739,6482605.060338618
5740,5740,6458833.592583662
5741,5741,6098665.15064751
5742,5742,6458833.592583662
5743,5743,6458833.592583662
5744,5744,6482605.060338618
5745,5745,6458833.592583662
5746,5746,6482605.060338618
5747,5747,6482605.060338618
5748,5748,6669644.857334975
5749,5749,6482605.060338618
5750,5750,5539341.447879796
5751,5751,6357196.495106996
5753,5753,6384836.771762595
5754,5754,6122834.323406385
5755,5755,6214230.3860999
5756,5756,6362488.558197197
5757,5757,6315715.470477454
5758,5758,6460621.561279897
5759,5759,5784018.044164818
5760,5760,6395432.508570257
5761,5761,5799158.8185403105
5762,5762,5560441.790180191
5763,5763,5559769.583806346
5764,5764,6371269.520702219
5765,5765,5559769.583806346
5766,5766,5559769.583806346
5767,5767,5574759.543025176
5768,5768,5699252.131370875
5769,5769,6458833.592583662
5770,5770,6458833.592583662
5771,5771,6198770.999495126
5772,5772,6482605.060338618
5773,5773,6371277.554290788
5774,5774,5949221.673246073
5775,5775,5539341.447879796
5776,5776,6384737.548432929
5777,5777,5539341.447879796
5778,5778,5737149.748013723
5779,5779,6458833.592583662
5780,5780,6657676.144188667
5781,5781,6482605.060338618
5782,5782,5572564.927015989
5783,5783,6458833.592583662
5784,5784,5539341.447879796
5785,5785,6435267.695325419
5786,5786,6458833.592583662
5787,5787,6458833.592583662
5788,5788,5528716.855179343
5789,5789,5800168.581327142
5790,5790,5759677.285510388
5791,5791,6048291.264314951
5792,5792,6482605.060338618
5793,5793,6482605.060338618
5794,5794,5607738.122118349
5795,5795,6582373.534468181
5796,5796,6617005.153215207
5797,5797,6036770.947328043
5798,5798,5539341.447879796
5799,5799,6482605.060338618
5800,5800,6252789.36452561
5801,5801,6385908.829600025
5802,5802,6213023.512220083
5803,5803,6371277.554290788
5804,5804,6458833.592583662
5805,5805,6478051.568774408
5807,5807,6458833.592583662
5808,5808,6458833.592583662
5809,5809,6458833.592583662
5810,5810,5679774.723416212
5811,5811,5550054.061989521
5812,5812,6141775.037001381
5813,5813,6458832.970965527
5814,5814,6216044.169178328
5815,5815,6529748.429303525
5816,5816,5961709.188163089
5817,5817,6475720.828201523
5818,5818,5680975.919187968
5819,5819,6257984.795057623
5820,5820,6288654.778318192
5821,5821,6254447.7342525
5822,5822,6717035.340509005
5823,5823,6446767.204262131
5824,5824,5539341.447879796
5825,5825,6458833.592583662
5826,5826,6300463.857336452
5827,5827,6482605.060338618
5828,5828,6373075.972193569
5829,5829,5869580.641643756
5830,5830,6401889.677153095
5831,5831,6482605.060338618
5832,5832,5539079.8199615395
5833,5833,6458833.592583662
5834,5834,5539341.447879796
5835,5835,5894728.136265389
5836,5836,6458833.592583662
5837,5837,6458833.592583662
5838,5838,5521567.663956893
5839,5839,6458833.592583662
5840,5840,6211130.907000837
5842,5842,5944000.2034686105
5843,5843,6091993.7278903825
5845,5845,6458833.592583662
5847,5847,5555720.340065268
5848,5848,6080491.482581876
5849,5849,6347506.09179909
5850,5850,5694277.18586311
5851,5851,5719432.697310916
5852,5852,5539341.447879796
5853,5853,6482605.060338618
5854,5854,6482605.060338618
5855,5855,6458833.592583662
5856,5856,6202859.379693755
5857,5857,6482605.060338618
5858,5858,6458833.592583662
5859,5859,6315435.108785349
5860,5860,6121185.446979789
5861,5861,6409678.721373936
5862,5862,6371277.554290788
5863,5863,6482605.060338618
5864,5864,5939626.208101639
5865,5865,6031325.958395065
5866,5866,6435267.073624359
5867,5867,5987073.486772424
5868,5868,6446617.393487257
5869,5869,6482605.060338618
5870,5870,6371277.554290788
5871,5871,6275247.930995225
5872,5872,6263451.065271541
5873,5873,5933097.852928363
5874,5874,5539341.447879796
5875,5875,6458833.592583662
5877,5877,6328455.913698344
5878,5878,6173791.990339967
5881,5881,5658859.096922264
5882,5882,6458833.592583662
5883,5883,6482605.060338618
5884,5884,6347506.09179909
5885,5885,5719432.697310916
5886,5886,5994110.555791275
5887,5887,6347506.09179909
5888,5888,5539341.447879796
5889,5889,6035263.522904239
5890,5890,6482605.060338618
5891,5891,6458833.592583662
5892,5892,5559769.583806346
5893,5893,6482605.060338618
5894,5894,6445716.987017542
5895,5895,5739863.648117456
5896,5896,6058947.427748534
5897,5897,5963690.226413947
5898,5898,6048221.941035218
5899,5899,6286877.40532475
5900,5900,6043199.773251981
5901,5901,6482605.060338618
5902,5902,6458833.592583662
5903,5903,6076213.134207051
5904,5904,5560600.84765195
5905,5905,6623288.218285175
5906,5906,5968385.88692276
5907,5907,6058986.512929428
5908,5908,6385908.829600025
5909,5909,5539341.447879796
5910,5910,6482605.060338618
5911,5911,5953154.353627314
5912,5912,6134293.382097077
5913,5913,5549887.484286606
5914,5914,5849160.38692114
5915,5915,5755245.49608322
5916,5916,6458833.592583662
5917,5917,6173532.694996824
5918,5918,6468690.065222885
5919,5919,6482605.060338618
5920,5920,6263436.450030902
5921,5921,6167671.670183692
5922,5922,6585480.297377361
5923,5923,6358357.282061293
5924,5924,6336295.448533706
5925,5925,6458833.592583662
5926,5926,5559769.583806346
5928,5928,5539341.447879796
5929,5929,5723947.398099922
5930,5930,6458833.592583662
5931,5931,6482605.060338618
5932,5932,6458833.592583662
5933,5933,6112542.545913864
5934,5934,5995112.12854152
5935,5935,5559769.583806346
5936,5936,6121914.55009741
5937,5937,6398382.444110826
5938,5938,6482605.060338618
5939,5939,5539341.447879796
5940,5940,6458833.592583662
5941,5941,6473312.754507514
5942,5942,6149553.9691101415
5943,5943,5779393.006109386
5944,5944,6482605.060338618
5945,5945,6482605.060338618
5946,5946,6371277.554290788
5947,5947,5501129.21321115
5948,5948,5799872.293717849
5949,5949,5687165.652853049
5950,5950,5559769.583806346
5951,5951,6458833.592583662
5952,5952,5797502.501747234
5953,5953,6270172.040476479
5954,5954,5539341.447879796
5955,5955,6230730.290093037
5956,5956,6347506.09179909
5957,5957,5766789.656053029
5958,5958,6146605.791161342
5959,5959,6281419.329114623
5960,5960,5539341.447879796
5961,5961,5559769.583806346
5962,5962,5574759.543025176
5963,5963,6177596.498425351
5964,5964,5585219.720834049
5965,5965,6282001.348577701
5966,5966,6482605.060338618
5967,5967,5559769.583806346
5968,5968,6384539.39254437
5969,5969,5539341.447879796
5970,5970,5754845.124456174
5971,5971,6367050.5585604105
5972,5972,6458833.592583662
5973,5973,6341814.492697543
5974,5974,6388033.586903155
5975,5975,6004029.446651449
5976,5976,6679916.214705119
5977,5977,6482605.060338618
5978,5978,6371277.554290788
5979,5979,5539341.447879796
5980,5980,6475344.19821802
5981,5981,6458833.592583662
5982,5982,6458833.592583662
5983,5983,5508281.461903039
5984,5984,5766722.704374545
5985,5985,6458833.592583662
5986,5986,6347506.09179909
5987,5987,5860177.219844428
5988,5988,6347561.861301325
5989,5989,6458833.592583662
5990,5990,5521567.663956893
5991,5991,6482605.060338618
5992,5992,5731518.558983655
5993,5993,6472636.185955784
5994,5994,6253353.181041685
5995,5995,5559769.583806346
5996,5996,6349766.963469926
5997,5997,5989806.27344007
5999,5999,6482605.060338618
6000,6000,6362381.04793836
6001,6001,6354507.8253235165
6002,6002,5559769.583806346
6003,6003,5392918.281096554
6004,6004,5725745.702365085
6005,6005,5559769.583806346
6006,6006,6482605.060338618
6007,6007,6341750.89862897
6008,6008,6482605.060338618
6009,6009,6458833.592583662
6010,6010,6242239.640417191
6011,6011,6484393.029034855
6013,6013,6482605.060338618
6014,6014,6458833.592583662
6015,6015,6482605.060338618
6016,6016,6482447.342792587
6017,6017,5539341.447879796
6018,6018,6377571.682951382
6019,6019,5845475.5237488365
6020,6020,6035194.801145041
6021,6021,5769080.049669126
6022,6022,5539341.447879796
6023,6023,6371277.554290788
6024,6024,6448541.734799885
6025,6025,6458833.592583662
6026,6026,6482605.060338618
6027,6027,6371277.554290788
6028,6028,6458833.592583662
6029,6029,6049814.986333119
6030,6030,5559769.583806346
6031,6031,5716618.871854098
6032,6032,5881655.002229815
6033,6033,6458833.592583662
6034,6034,6328445.502138599
6035,6035,6450061.236643126
6036,6036,5710817.413529313
6037,6037,6482605.060338618
6038,6038,6482605.060338618
6039,6039,5793356.977366337
6040,6040,5872812.4662812585
6041,6041,6458833.592583662
6042,6042,6315965.843151353
6044,6044,6371277.554290788
6045,6045,6458833.592583662
6046,6046,6368186.64207658
6047,6047,6458833.592583662
6048,6048,6458833.592583662
6049,6049,6112542.545913864
6050,6050,6181846.269139586
6051,6051,5539341.447879796
6052,6052,5941257.734407881
6053,6053,6486347.684965797
6054,6054,5539341.447879796
6055,6055,5739863.648117456
6056,6056,6052834.165958952
6057,6057,6155163.615900164
6058,6058,6458833.592583662
6059,6059,5539341.447879796
6060,6060,5658859.096922264
6061,6061,6482605.060338618
6062,6062,6122834.323406385
6063,6063,6458833.592583662
6064,6064,5559769.583806346
6066,6066,6482605.060338618
6067,6067,6542467.640840173
6068,6068,5338519.588835833
6070,6070,6122708.050926651
6071,6071,6344641.746425363
6072,6072,6491664.230619835
6073,6073,6295726.191130668
6074,6074,5832772.611940054
6075,6075,6483049.108729154
6076,6076,5621166.190173367
6077,6077,6370220.288407822
6078,6078,6287459.538461528
6079,6079,6458833.592583662
6080,6080,6254414.035302172
6081,6081,6422995.736507173
6082,6082,6412033.7868032595
6083,6083,6366303.213064899
6084,6084,5944787.778332467
6085,6085,6086648.839216023
6086,6086,6482605.060338618
6087,6087,6482605.060338618
6088,6088,6458833.592583662
6089,6089,6482605.060338618
6090,6090,6458833.592583662
6091,6091,6482605.060338618
6092,6092,6411296.839569563
6093,6093,6347506.09179909
6094,6094,5745804.376304618
6095,6095,5703883.890906644
6098,6098,5539341.447879796
6099,6099,6482605.060338618
6100,6100,6482605.060338618
6101,6101,5893014.715706966
6102,6102,6101583.0021871105
6103,6103,6371277.554290788
6104,6104,6640418.412481613
6105,6105,6100473.940241195
6106,6106,6482605.060338618
6107,6107,5741857.147673826
6108,6108,6390808.379963525
6109,6109,6529115.306912795
6110,6110,6458833.592583662
6111,6111,6323120.896872453
6112,6112,5564791.58311748
6113,6113,6253296.579922179
6115,6115,6458833.592583662
6116,6116,6458833.592583662
6117,6117,5539079.8199615395
6118,6118,6458833.592583662
6119,6119,6067793.15783016
6120,6120,6231983.041064214
6121,6121,6484239.096416583
6122,6122,6458833.592583662
6123,6123,5633434.463245825
6124,6124,6700868.403630439
6125,6125,6482605.060338618
6126,6126,6482605.060338618
6127,6127,6186214.83940203
6128,6128,6482605.060338618
6129,6129,6482605.060338618
6130,6130,6467390.187330158
6131,6131,6174767.497731595
6132,6132,6021302.776159455
6133,6133,6458833.592583662
6134,6134,6175233.731170686
6135,6135,6458833.592583662
6136,6136,6179223.340925139
6137,6137,6482605.060338618
6138,6138,6482605.060338618
6139,6139,6440772.20327878
6140,6140,6385908.829600025
6141,6141,6482605.060338618
6142,6142,6062260.865553439
6143,6143,6220328.578972209
6144,6144,6133705.626821101
6145,6145,5771473.647321548
6146,6146,5513326.534916003
6147,6147,6371277.554290788
6148,6148,5559769.583806346
6149,6149,6458833.592583662
6150,6150,5734571.989559007
6151,6151,5941737.062968943
6152,6152,5940745.40493013
6153,6153,6458833.592583662
6154,6154,6392493.384560242
6155,6155,6413951.015950172
6156,6156,6492101.5842546895
6157,6157,6458833.592583662
6158,6158,6371277.554290788
6159,6159,6295124.851118778
6160,6160,6130046.531701047
6161,6161,6548133.652885407
6162,6162,6458833.592583662
6163,6163,6458833.592583662
6164,6164,5759677.285510388
6165,6165,6458833.592583662
6166,6166,6458833.592583662
6167,6167,6371277.554290788
6168,6168,5541970.467080788
6169,6169,5539341.447879796
6170,6170,5843133.030797304
6171,6171,5539341.447879796
6172,6172,6240002.172041025
6173,6173,5559769.583806346
6174,6174,5838098.327976527
6175,6175,6458833.592583662
6176,6176,6458833.592583662
6178,6178,6458833.592583662
6179,6179,6458833.592583662
6180,6180,6473402.62345515
6181,6181,6482605.060338618
6182,6182,6458833.592583662
6183,6183,6312482.422580529
6184,6184,5655612.840696887
6185,6185,6223681.401018185
6186,6186,6355805.795214597
6187,6187,6403592.458392803
6188,6188,6036433.827900448
6189,6189,6164740.348360305
6190,6190,5797977.417565207
6191,6191,6482605.060338618
6192,6192,6458833.592583662
6193,6193,5539795.854457543
6194,6194,6482597.18146199
6195,6195,5695200.527738462
6196,6196,5559769.583806346
6197,6197,6458833.592583662
6198,6198,5802418.299732533
6199,6199,6749223.514539128
6200,6200,6437714.601948048
6201,6201,6482605.060338618
6202,6202,6135245.189615972
6203,6203,6458833.592583662
6204,6204,6043665.777112792
6205,6205,6101055.90712486
6206,6206,6458833.592583662
6207,6207,6254414.035302172
6208,6208,6560581.923202625
6209,6209,5916976.980425688
6210,6210,5519026.749828565
6211,6211,5868110.877583173
6212,6212,5559769.583806346
6213,6213,6347712.24512543
6214,6214,6482605.060338618
6215,6215,6458833.592583662
6216,6216,5550802.098487859
6217,6217,6482605.060338618
6218,6218,5582072.012497658
6219,6219,6166193.571102936
6220,6220,6168762.405398011
6221,6221,6421943.688741163
6222,6222,6482605.060338618
6223,6223,6482605.060338618
6224,6224,5739115.631645995
6225,6225,5929288.354587107
6226,6226,6394995.086584851
6227,6227,6002753.60877588
6228,6228,5559769.583806346
6229,6229,5757783.379408573
6230,6230,6294747.593710262
6231,6231,5928391.110593718
6232,6232,6482605.060338618
6233,6233,6458833.592583662
6234,6234,6371277.554290788
6235,6235,6189169.10247558
6236,6236,5539341.447879796
6237,6237,6325304.231604924
6238,6238,6347506.09179909
6239,6239,6458833.592583662
6240,6240,6458833.592583662
6241,6241,6266213.670647375
6242,6242,6458833.592583662
6243,6243,6061749.373625916
6244,6244,5867048.168065165
6245,6245,5539341.447879796
6246,6246,5836613.818216067
6247,6247,6458833.592583662
6248,6248,5876175.219505546
6249,6249,6347506.09179909
6250,6250,6288023.123977643
6251,6251,5995713.479440512
6252,6252,5679055.553857257
6253,6253,5559769.583806346
6254,6254,6482605.060338618
6255,6255,6219076.012184707
6256,6256,6458833.592583662
6257,6257,5676042.191188905
6258,6258,6401152.3435663
6259,6259,5833476.257150766
6260,6260,6482605.060338618
6261,6261,6458833.592583662
6262,6262,6436901.12281229
6263,6263,6483049.108729154
6264,6264,6371277.554290788
6265,6265,5845361.817954442
6266,6266,5761261.606744411
6267,6267,6482605.060338618
6268,6268,5901719.982207208
6269,6269,6482605.060338618
6270,6270,6482605.060338618
6271,6271,6458833.592583662
6272,6272,6364246.632012311
6273,6273,5494431.145000576
6274,6274,6248392.230251285
6275,6275,5927234.345821223
6276,6276,6522487.959826015
6277,6277,6236234.308793362
6278,6278,6458833.592583662
6279,6279,5559769.583806346
6280,6280,6371277.554290788
6281,6281,6482605.060338618
6282,6282,6508177.775637789
6283,6283,5659346.5874896655
6284,6284,6093419.396498871
6285,6285,6705166.869842803
6286,6286,5792172.83961223
6287,6287,5373216.767830403
6288,6288,6310265.538412886
6289,6289,6482605.060338618
6290,6290,6347506.09179909
6291,6291,5559769.583806346
6292,6292,5501129.21321115
6293,6293,6482605.060338618
6294,6294,6252095.974826887
6295,6295,6053961.404016893
6296,6296,5744453.262988705
6297,6297,6107553.665925881
6298,6298,6449558.964769819
6299,6299,5714516.812696269
6300,6300,5477699.558246451
6301,6301,6458833.592583662
6302,6302,5539341.447879796
6303,6303,6537928.204741364
6304,6304,6442393.1790082585
6305,6305,6037137.940610416
6306,6306,5539341.447879796
6307,6307,6340249.703209503
6308,6308,5948320.40274007
6309,6309,5799946.183510738
6310,6310,6295092.390961375
6311,6311,6678307.7097465545
6312,6312,6383706.775131026
6313,6313,5783788.906696648
6314,6314,6529902.990312276
6315,6315,6458833.592583662
6316,6316,6081621.651610497
6317,6317,5559703.571780565
6318,6318,5584973.391493908
6319,6319,6368650.2010375615
6320,6320,6371277.554290788
6321,6321,6458833.592583662
6322,6322,6457418.786282685
6323,6323,6482605.060338618
6324,6324,6307277.748985942
6325,6325,6347982.551739445
6326,6326,6458833.592583662
6327,6327,6385672.133557478
6328,6328,5770838.900788064
6329,6329,5559769.583806346
6330,6330,6458833.592583662
6331,6331,6482597.18146199
6332,6332,5559769.583806346
6333,6333,6347923.951105261
6334,6334,5539341.447879796
6335,6335,6458833.592583662
6336,6336,5574230.486332296
6338,6338,5846815.365942946
6339,6339,6458833.592583662
6340,6340,6458833.592583662
6341,6341,6458833.592583662
6342,6342,6374816.115012454
6343,6343,6458833.592583662
6344,6344,6485634.052952705
6345,6345,5440711.173544598
6346,6346,6371277.554290788
6347,6347,6347506.09179909
6348,6348,6482605.060338618
6349,6349,6299950.402643187
6350,6350,6107016.496548125
6351,6351,6482605.060338618
6352,6352,5539341.447879796
6353,6353,5559769.583806346
6354,6354,6482605.060338618
6355,6355,6482605.060338618
6356,6356,5610531.176521643
6357,6357,6482605.060338618
6358,6358,6199057.926540052
6359,6359,6482605.060338618
6360,6360,5318095.99323679
6361,6361,6482605.060338618
6362,6362,6336331.899817947
6363,6363,6441567.630179673
6364,6364,6458833.592583662
6365,6365,6473560.340829236
6366,6366,5598015.504959018
6367,6367,5798619.5939954035
6368,6368,6458833.592583662
6369,6369,5884118.4598487085
6370,6370,6473420.03747778
6371,6371,6390295.700307712
6372,6372,6389825.307459104
6373,6373,6130897.333014651
6374,6374,6482605.060338618
6375,6375,5559769.583806346
6376,6376,6435267.695325419
6377,6377,6458833.592583662
6379,6379,6458833.592583662
6380,6380,6371277.554290788
6381,6381,6458833.592583662
6382,6382,6458833.592583662
6383,6383,6347715.887119338
6384,6384,6124580.87786713
6385,6385,5539341.447879796
6386,6386,6482605.060338618
6387,6387,5539341.447879796
6388,6388,6373075.972193569
6389,6389,6458833.592583662
6390,6390,6362162.672781408
6391,6391,6280605.2877131775
6392,6392,5932886.039719926
6393,6393,6458833.592583662
6394,6394,6347506.09179909
6395,6395,6371277.554290788
